author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms
Петре М. Андреевски,КОГА ЈА ЉУБЕВ ДЕНИЦИЈА,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Индикатори за моќ
Говор за постигнување
Индикација на сигурност
Увид
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат желби
Зборови кои изразуваат стекнување
Зборови кои изразуваат исполнување
Зборови поврзани со смрт
Зборови поврзани со политика
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат жени
Интерпункциски симболи
Оксфордска запирка",Нејзината убавина,"Нејзината убавина

Беше таа, меѓу сите, 
Нејзината првата љубов, 
Пред мојата, оти сè ce сврте
Кон нејзината привлечност, 
Кон нејзината сигурност, 
Кон нејзината моќ.

Нејзините желби беа исполнети,
Нејзините стекнувања беа оценети,
Нејзината култура, нејзиното време,
Нејзината убавина - вечна.

Сега, пак, ce враќам на минатото,
Сега, пак, ce обидувам да ја разберам,
Оваа жена, оваа моќна личност,
Оваа привлечна, сигурна, исполнета душа.

О, нејзината убавина, нејзината љубезност,
Нејзината просоцијалност, нејзиниот говор за постигнување,
Нејзината позитивна емоција, нејзиниот позитивен тон,
Сè што ја прави онаква каква што е.

Вечна, вечна, вечна е нејзината убавина!",563,370,933,6239
Петре М. Андреевски,ПРВАТА РАЗДЕЛБА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Прикажување меѓучовечки конфликт
Бидување несигурен/колеблив
Зборови поврзани со меморија
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Сенки на минатото,"Сенки на минатото

Во нејзината сеќавање, беше првата;
Меѓу сите, таа се појави, бледа.
Пред неа, сенките на минатото ce плетат,
Оти нејзината душа во тага сè повеќе се губи.

Нејзината мисла неа ја опкружува,
Мојата болка во неа одекнува.
Тишината ја налева во нејзината соба,
Додека нејзините очи во празнината гледаат.

Потребата за одговори, за спокој, ја мачи,
Но, недостатокот на нив ја прави несигурна.
Во тишината, тропот на нејзиното срце одекнува,
Додека анксиозноста ја обзема.

Времето бавно поминува, но спомените остануваат,
Сенките на минатото ја следат, ја тажат.
Во нејзината меморија, сликите се врежуваат,
Меѓу тагата и неизвесноста, таа ce колеба.",522,349,871,7397
Петре М. Андреевски,СПИЕЊЕТО НА ДЕНИЦИЈА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Тага за тебе,"Тага за тебе

Беше таа, меѓу сите,
Нејзината првата љубов.
Пред очите, тагата се вие,
Оти нејзината душа, повеќе не е дома.

Тагата ја обвиткува,
Во нејзините долги реченици,
Што одекнуваат во ноќта.
Таа бидува љубезна, но срцето ја боли.

Морализирајќи за минатото,
Таа комуницира со себе,
Барајќи увид во загубата,
Што ја носи оваа негативна емоција.

Погледот трага по нејзината привлечност,
Што сега е засенета од сенката на смртта.
Сите зборови за нејзиниот дом,
Исчезнаа во маглата на времето.",468,279,747,5186
Петре М. Андреевски,ПЕТТО ПИСМО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Оксфордска запирка",Шепот на минатото,"Шепот на минатото

Тивкиот шепот на минатото одекнува,
Редови искидани слики, внатре растројуваат.
Мојата прва меѓу сите беше нејзина,
Пред очите ми сеуште стои, тажна, малина.

Оти го загуби цвеќето, нејзината нега,
Првата ljubov, не поминува, не заминува!
Времето бледа, со нејзината самота стареам,
Зошто не можам да ја слушнам, да ја видам, да ја дочекам?

Овој миг, овој тон, ме проголтува,
Ги нурка сетилата длабоко, во потмувањата.
Тагата не штеди, не се повлекува,
Пред мене само тишина, повратот не се случува.",439,280,719,6146
Петре М. Андреевски,1903,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Прикажување меѓучовечки конфликт
Морализирање
Зборови за комуникација
Индикатори за моќ
Увид
Сè или ништо размислување
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со ризик
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со политика
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат мажи
Интерпункциски симболи
Броеви",Навраќањето,"Навраќањето

Меѓу сенките од минатото,
што таа веќе не ги присеќава,
се раѓа едно горко навраќање -
a ја враќа целата нејзина болка.

Беше првата, најдлабока,
што го обвиткуваше нејзиното срце.
Пред себе ги гледаше нивните лица
и сè се враќаше -  ниту миг да застане.

Знаеше: ce - помината, изгубена,
како капка врз коженото седло,
меѓу нив таа заминуваше.
Оти одлетуваше речиси сама,
оддалекувајќи се од нејзините.

Мојата, сред сета тажба,
пак се продираше во нејзината свест
и ја натерува да се сеќава -
да се соочи со секое эахабување.",608,293,901,6260
Петре М. Андреевски,ПРВО ПИСМО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Зад завесата,"Зад завесата

Беше првата, меѓу сите.
Нејзината сенка, што неа сe следеше,
се плеткаше со нашите тажни погледи,
пред да исчезне зад завесата на мракот.

Тагата, што беше оставена пред нас,
ce носеше како товар од вечноста,
во минатото што го слушавме и видовме,
a no сега само во мислите ce дрмаше.

Тропајќи со звуците на време што одмина,
цела таа соба беше полна со шумови,
но ние не можевме ниту да слушнеме,
ниту да видиме што ce крие негде меѓу нас.

Сe беше толку близу, a сепак далеку,
сe беше дел од нашата реалност,
но во исто време неспоива со неа,
како фантастично привидение на минатото.",442,301,743,7206
Петре М. Андреевски,ПЕСНА ЗА НЕЈЗИНАТА ПЕСНА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Зборови за комуникација
Индикатори за моќ
Индикација на сигурност
Увид
Негативна емоција
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со смрт
Сексуална содржина
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Преломница,"Преломница

Нејзината сенка меѓу нас ce движеше,
првата пред мојата, нејзината стапка
оставаше отпечаток на прагот на времето.
Сите се справуваа со болката на минатото,
но таа, со погледот во иднината, чекореше
низ тишина, разговарајќи сама со себе.
Метафорите на нејзиниот живот ги целеа
ранетите души на оние што ja следеа,
a нејзината сигурност во себе трепереше
и ги привлекуваше оние што се плашеа
од непознатото што ги чекаше пред нив.
Нејзината привлечност беше одраз
на моќта што ја носеше, преку зборовите
и погледот што одекнуваа во вечноста.
Таа беше симбол на промената што доаѓаше,
застанувајќи на крстопатот меѓу животот и смртта,
оставајќи ги сите да препознаат дека времето им бега,
a таа, мирно чекореше во иднината што ja чекаше.",488,368,856,7778
Петре М. Андреевски,УШТЕ ЕДНИ ПОДАТОЦИ ЗА ДЕНИЦИЈА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Индикатори за моќ
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат жени
Интерпункциски симболи",Меѓу Сенките,"Меѓу Сенките

Нејзината сенка беше првата,
исплетена меѓу сите мои.
Пред да ja сретнам, бев во тага,
но со нејзиното доаѓање - дојде радост.

Зашто, мојата девојка
беше оти, за мене, единствена.
Во нејзините очи гледав бескрај,
а нејзината убавина ми кажуваше
за животот што следува.

Сега, осамен меѓу сенките,
се сеќавам на минатите денови.
Времето поминува, а јас
чекам да ja видам повторно.

Нејзината сенка е сè што ми остана,
тажната сенка на љубов неостварена.",474,255,729,4905
Петре М. Андреевски,УМИЛКУВАЊЕ,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Индикатори за моќ
Говор за постигнување
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови поврзани со привлечност
Зборови поврзани со ризик
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат стекнување
Сексуална содржина
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Интерпункциски симболи",Во Срцето Твое,"Во Срцето Твое

Во мене твоето бериќетно око веќе грее,
и пред погледот драгоцен сè друго отстранува и блее.
Сè е меѓу нас, срцата во светлина да излеат,
во љубов да се потопат, за век да спијат, да се одморат.

Нејзината убавина ме води низ светот што грее,
и моето срце од радост бесрамно пее.
Оти првата твоја љубов замешана в души нè спои,
на сите нè направи господари, а нас тоа вечно восхитува.

Пред нас селата и градовите блескаат,
и големите реки во светлината играат,
но ништо на овој свет не може да го затули
мојата љубов кон тебе, што вечно во срцето ми гори.",547,284,831,5756
Петре М. Андреевски,БОЛЕС ТА НА ДЕНИЦИЈА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Сè или ништо размислување
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат болест
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Броеви",Меѓу сопствените те(ж)и(н)и,"Меѓу сопствените те(ж)и(н)и

Во замаглените ноќи на минатото,
Нејзината сенка се промолкна,
Меѓу сопствените те(ж)и(н)и.

Сите зборови се разлеаа,
Како бледи траги на време,
Што веќе не е ниту твоја, ни нејзина.

Пред погледот се отворија рани,
Што оти не зараснаа до крај,
Мојата душа ја крстеа со тага.

Првата солза се судра со одразот,
Што во очи беше зачуван,
Како умирачка визија од тебе.

Сè или ништо, сега - или никогаш,
Низ измачениот ум одекнуваат,
Зборови полни со анксиозност и болест.

Во сенката на неизвесноста,
Она што беше меѓу нас, престана да биде,
Оставајќи само празнина, која никогаш нема да заздрави.",529,342,871,11097
Петре М. Андреевски,Наопачно оро,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Неутрален тон
Зборови поврзани со аудитивна перцепција
Зборови фокусирани на сегашноста
Интерпункциски симболи",Шепот на ноќта,"Шепот на ноќта

Беше ноќ во која сите
Меѓу тенките завеси
Нејзината бледа сенка ce суршуваше,
Пред првата зора да ce зароди.

Во мојата душа одекнуваше 
Нејзиниот тивок шепот,
Зашто оти само таа
Беше во овој миг.

Таа, нејзината преплашена игра,
Секогаш ме маѓепсува,
Зашто знам дека ти
Ce наоѓаш тука, до мене.",340,200,540,4699
Петре М. Андреевски,НА ГРОБОТ ОД ДЕНИЦИЈА,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Увид
Зборови поврзани со меморија
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови поврзани со смрт
Сексуална содржина
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат жени
Интерпункциски симболи
Оксфордска запирка",Меѓу времето што беше,"Меѓу времето што беше

Сеќавањето нејзино, како тага што не бегна,
меѓу времето што беше и времето што доаѓа,
се собира во мојата душа, воздишка тајна.

Пред очите нејзини, первај одраз на минатото,
нејзината убавина, привлечна како темната ноќ,
впишана во срцето како молитва за спас.

Оти секогаш нејзината сенка ме следи,
меѓу сегашноста и иднината, немир што не слегува,
сите спомени на нашата помината врска.

Првата љубов во мојата меморија, неизбришана,
како зрак надеж во мугрите на овој ден,
што ме наведува да се враќам во минатото.

Љубов што беше, а сега е само тага во мојата душа,
со сите молитви за нејзината душа и за мирот,
во овој живот што не ме пуштa да ја заборавам.",515,337,852,6192
Петре М. Андреевски,КОГА ЈА ЉУБЕВ ДЕНИЦИЈА,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Индикатори за моќ
Говор за постигнување
Индикација на сигурност
Увид
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат желби
Зборови кои изразуваат стекнување
Зборови кои изразуваат исполнување
Зборови поврзани со смрт
Зборови поврзани со политика
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Зборови кои означуваат жени
Интерпункциски симболи
Оксфордска запирка",Нејзината Приказна,"Нејзината Приказна

Нејзината очи беа прв чекор
Во неа сите слики седеа накај едно
Меѓу тишината, самата таа пристигна
Пред да и' се сети мојата душа

Оти нејзината срце беше прво
Кое замавна во среќата што ја носеше
Мојата вљубена, нејзината разубавена
Во првата грутка што нè објатуваше

Се пропатува низ минатите времиња
Низ кои таа беше првата да и' се посвети
Меѓу дамарите, нејзината силуета напишуваше 
Желби што се исполнуваа, надежи што ja чекаа

Во нејзината раце беше целиот мој живот
Стекнат преку секој миг во нејзината топлина
Љубовта што ja даваше, радоста што ја носеше
Беше награда што нејзиниот увид нè спои.",563,324,887,7461
